출발역,도착역,소요시간_분,거리_m,환승횟수
김포공항역,보문역,52,17600,1
김포공항역,창신역,50,16500,1
김포공항역,효창공원앞역,30,5500,1
김포공항역,광흥창역,28,8800,1
김포공항역,월드컵경기장역,18,3300,1
김포공항역,고려대역,56,19800,1
김포공항역,공릉역,76,42900,1
김포공항역,어린이대공원역,56,31900,1
김포공항역,용마산역,62,35200,1
김포공항역,자양역,52,29700,1
김포공항역,하계역,78,44000,1
김포공항역,남성역,46,26400,1
김포공항역,암사역,67,39600,1
김포공항역,몽촌토성역,61,36300,1
김포공항역,강동구청역,63,37400,1
김포공항역,송파역,59,35200,1
김포공항역,석촌역,53,34100,0
김포공항역,노들역,28,17600,0
김포공항역,선유도역,18,11000,0
김포공항역,한성백제역,57,36300,0
김포공항역,양천향교역,7,4400,0
김포공항역,흑석역,30,18700,0
김포공항역,공항시장역,2,1100,0
까치산역,제기동역,42,20900,1
까치산역,동묘앞역,38,18700,1
까치산역,신설동역,40,19800,1
까치산역,외대앞역,48,24200,1
까치산역,남영역,24,11000,1
까치산역,문래역,14,5500,1
까치산역,아현역,26,12100,1
까치산역,한양대역,46,23100,1
까치산역,잠실나루역,50,25300,1
까치산역,양천구청역,4,2200,0
까치산역,신정네거리역,2,1100,0
까치산역,독립문역,42,20900,1
까치산역,무악재역,44,22000,1
까치산역,금호역,46,23100,1
까치산역,옥수역,46,18700,1
까치산역,잠원역,40,18700,2
까치산역,한성대입구역,46,23100,1
까치산역,성신여대입구역,48,24200,1
까치산역,수유역,56,28600,1
까치산역,이촌역,36,15400,1
까치산역,동작역,28,14300,1
까치산역,마장역,46,25300,0
까치산역,애오개역,24,13200,0
까치산역,신금호역,40,22000,0
까치산역,아차산역,54,29700,0
까치산역,영등포시장역,12,6600,0
까치산역,방이역,66,36300,0
까치산역,보문역,50,25300,1
까치산역,창신역,48,24200,1
까치산역,효창공원앞역,28,13200,1
까치산역,광흥창역,30,14300,1
까치산역,월드컵경기장역,28,11000,2
까치산역,고려대역,54,27500,1
까치산역,공릉역,74,38500,1
까치산역,어린이대공원역,58,29700,1
까치산역,용마산역,60,30800,1
까치산역,자양역,50,24200,2
까치산역,하계역,76,39600,1
까치산역,남성역,32,13200,2
까치산역,암사역,64,33000,1
까치산역,몽촌토성역,54,25300,2
까치산역,강동구청역,64,33000,1
까치산역,송파역,56,26400,2
까치산역,석촌역,51,28600,1
까치산역,노들역,25,12100,1
까치산역,선유도역,25,12100,1
까치산역,한성백제역,55,30800,1
까치산역,양천향교역,23,11000,1
까치산역,흑석역,27,13200,1
까치산역,공항시장역,18,7700,1
낙성대역,제기동역,40,15400,2
낙성대역,동묘앞역,44,22000,1
낙성대역,신설동역,44,22000,1
낙성대역,외대앞역,42,16500,2
낙성대역,남영역,30,14300,1
낙성대역,문래역,16,8800,0
낙성대역,아현역,30,16500,0
낙성대역,한양대역,36,19800,0
낙성대역,잠실나루역,24,13200,0
낙성대역,양천구청역,22,9900,1
낙성대역,신정네거리역,24,11000,1
낙성대역,독립문역,40,19800,1
낙성대역,무악재역,42,20900,1
낙성대역,금호역,24,11000,1
낙성대역,옥수역,22,9900,1
낙성대역,잠원역,16,6600,1
낙성대역,한성대입구역,34,16500,1
낙성대역,성신여대입구역,36,17600,1
낙성대역,수유역,44,22000,1
낙성대역,이촌역,12,4400,1
낙성대역,동작역,10,3300,1
낙성대역,마장역,44,22000,1
낙성대역,애오개역,36,17600,1
낙성대역,신금호역,36,15400,2
낙성대역,아차산역,40,17600,2
낙성대역,영등포시장역,24,11000,1
낙성대역,방이역,38,17600,2
낙성대역,보문역,40,17600,2
낙성대역,창신역,38,16500,2
낙성대역,효창공원앞역,24,6600,2
낙성대역,광흥창역,30,14300,1
낙성대역,월드컵경기장역,32,15400,1
낙성대역,고려대역,44,19800,2
낙성대역,공릉역,56,28600,1
낙성대역,어린이대공원역,36,17600,1
낙성대역,용마산역,42,20900,1
낙성대역,자양역,36,17600,1
낙성대역,하계역,58,29700,1
낙성대역,남성역,14,3300,2
낙성대역,암사역,34,16500,1
낙성대역,몽촌토성역,28,13200,1
낙성대역,강동구청역,30,14300,1
낙성대역,송파역,30,14300,1
낙성대역,석촌역,27,13200,1
낙성대역,노들역,18,5500,2
낙성대역,선유도역,26,12100,1
낙성대역,한성백제역,31,15400,1
낙성대역,양천향교역,36,18700,1
낙성대역,흑석역,16,4400,2
낙성대역,공항시장역,42,22000,1
남구로역,제기동역,40,19800,1
남구로역,동묘앞역,36,17600,1
남구로역,신설동역,38,18700,1
남구로역,외대앞역,46,23100,1
남구로역,남영역,22,9900,1
남구로역,문래역,10,3300,1
남구로역,아현역,24,11000,1
남구로역,한양대역,44,22000,1
남구로역,잠실나루역,42,20900,1
남구로역,양천구청역,16,4400,2
남구로역,신정네거리역,18,5500,2
남구로역,독립문역,40,17600,2
남구로역,무악재역,42,18700,2
남구로역,금호역,36,17600,1
남구로역,옥수역,34,16500,1
남구로역,잠원역,28,13200,1
남구로역,한성대입구역,48,24200,1
남구로역,성신여대입구역,50,25300,1
남구로역,수유역,58,29700,1
남구로역,이촌역,26,12100,1
남구로역,동작역,24,11000,1
남구로역,마장역,50,25300,1
남구로역,애오개역,28,11000,2
남구로역,신금호역,42,18700,2
남구로역,아차산역,46,23100,1
남구로역,영등포시장역,18,5500,2
남구로역,방이역,58,29700,1
남구로역,보문역,44,19800,2
남구로역,창신역,42,18700,2
남구로역,효창공원앞역,28,9900,2
남구로역,광흥창역,24,8800,2
남구로역,월드컵경기장역,26,9900,2
남구로역,고려대역,48,22000,2
남구로역,공릉역,58,31900,0
남구로역,어린이대공원역,38,20900,0
남구로역,용마산역,44,24200,0
남구로역,자양역,34,18700,0
남구로역,하계역,60,33000,0
남구로역,남성역,16,8800,0
남구로역,암사역,52,24200,2
남구로역,몽촌토성역,46,20900,2
남구로역,강동구청역,48,22000,2
남구로역,송파역,48,22000,2
남구로역,석촌역,43,23100,1
남구로역,노들역,24,8800,2
남구로역,선유도역,20,6600,2
남구로역,한성백제역,47,25300,1
남구로역,양천향교역,30,13200,2
남구로역,흑석역,33,16500,1
남구로역,공항시장역,36,16500,2
남부터미널역,제기동역,38,18700,1
남부터미널역,동묘앞역,26,12100,1
남부터미널역,신설동역,36,17600,1
남부터미널역,외대앞역,34,12100,2
남부터미널역,남영역,26,11000,2
남부터미널역,문래역,30,14300,1
남부터미널역,아현역,34,16500,1
남부터미널역,한양대역,34,16500,1
남부터미널역,잠실나루역,22,9900,1
남부터미널역,양천구청역,36,15400,2
남부터미널역,신정네거리역,38,16500,2
남부터미널역,독립문역,30,16500,0
남부터미널역,무악재역,32,17600,0
남부터미널역,금호역,14,7700,0
남부터미널역,옥수역,12,6600,0
남부터미널역,잠원역,6,3300,0
남부터미널역,한성대입구역,32,15400,1
남부터미널역,성신여대입구역,34,16500,1
남부터미널역,수유역,42,20900,1
남부터미널역,이촌역,26,9900,1
남부터미널역,동작역,13,5500,1
남부터미널역,마장역,30,9900,2
남부터미널역,애오개역,36,17600,1
남부터미널역,신금호역,36,17600,1
남부터미널역,아차산역,40,19800,1
남부터미널역,영등포시장역,30,13200,2
남부터미널역,방이역,28,13200,1
남부터미널역,보문역,30,14300,1
남부터미널역,창신역,28,13200,1
남부터미널역,효창공원앞역,32,12100,1
남부터미널역,광흥창역,38,18700,1
남부터미널역,월드컵경기장역,48,24200,1
남부터미널역,고려대역,34,16500,1
남부터미널역,공릉역,44,22000,1
남부터미널역,어린이대공원역,24,11000,1
남부터미널역,용마산역,30,14300,1
남부터미널역,자양역,20,8800,1
남부터미널역,하계역,46,23100,1
남부터미널역,남성역,14,5500,1
남부터미널역,암사역,36,17600,1
남부터미널역,몽촌토성역,30,14300,1
남부터미널역,강동구청역,32,15400,1
남부터미널역,송파역,24,11000,1
남부터미널역,석촌역,25,13200,1
남부터미널역,노들역,17,7700,1
남부터미널역,선유도역,27,14300,1
남부터미널역,한성백제역,29,15400,1
남부터미널역,양천향교역,37,20900,1
남부터미널역,흑석역,15,6600,1
남부터미널역,공항시장역,43,24200,1
남성역,제기동역,36,13200,2
남성역,동묘앞역,32,13200,2
남성역,신설동역,36,15400,2
남성역,외대앞역,38,14300,2
남성역,남영역,24,8800,2
남성역,문래역,22,9900,1
남성역,아현역,36,17600,1
남성역,한양대역,30,14300,1
남성역,잠실나루역,30,14300,1
남성역,양천구청역,28,11000,2
남성역,신정네거리역,30,12100,2
남성역,독립문역,36,17600,1
남성역,무악재역,38,18700,1
남성역,금호역,20,8800,1
남성역,옥수역,18,7700,1
남성역,잠원역,12,4400,1
남성역,한성대입구역,32,15400,1
남성역,성신여대입구역,34,16500,1
남성역,수유역,42,20900,1
남성역,이촌역,10,3300,1
남성역,동작역,8,2200,1
남성역,마장역,34,16500,1
남성역,애오개역,36,16500,2
남성역,신금호역,40,19800,1
남성역,아차산역,30,14300,1
남성역,영등포시장역,30,12100,2
남성역,방이역,42,20900,1
남성역,보문역,36,15400,2
남성역,창신역,34,14300,2
남성역,효창공원앞역,22,5500,2
남성역,광흥창역,26,9900,2
남성역,월드컵경기장역,36,15400,2
남성역,고려대역,40,17600,2
남성역,공릉역,42,23100,0
남성역,어린이대공원역,22,12100,0
남성역,용마산역,28,15400,0
남성역,자양역,18,9900,0
남성역,하계역,44,24200,0
남성역,남성역,0,0,0
남성역,암사역,40,17600,2
남성역,몽촌토성역,35,16500,2
남성역,강동구청역,37,17600,2
남성역,송파역,33,15400,2
남성역,석촌역,27,14300,1
남성역,노들역,19,8800,1
남성역,선유도역,29,15400,1
남성역,한성백제역,31,16500,1
남성역,양천향교역,39,22000,1
남성역,흑석역,17,7700,1
남성역,공항시장역,45,25300,1
남영역,제기동역,18,9900,0
남영역,동묘앞역,14,7700,0
남영역,신설동역,16,8800,0
남영역,외대앞역,24,13200,0
남영역,남영역,0,0,0
남영역,문래역,18,7700,1
남영역,아현역,12,4400,1
남영역,한양대역,24,11000,1
남영역,잠실나루역,36,17600,1
남영역,양천구청역,20,8800,1
남영역,신정네거리역,22,9900,1
남영역,독립문역,18,7700,1
남영역,무악재역,20,8800,1
남영역,금호역,22,9900,1
남영역,옥수역,20,5500,1
남영역,잠원역,30,14300,1
남영역,한성대입구역,20,8800,1
남영역,성신여대입구역,22,9900,1
남영역,수유역,30,14300,1
남영역,이촌역,10,2200,1
남영역,동작역,13,5500,1
남영역,마장역,26,12100,1
남영역,애오개역,20,8800,1
남영역,신금호역,20,8800,1
남영역,아차산역,34,16500,1
남영역,영등포시장역,14,5500,1
남영역,방이역,46,23100,1
남영역,보문역,22,9900,1
남영역,창신역,20,8800,1
남영역,효창공원앞역,10,2200,1
남영역,광흥창역,20,5500,2
남영역,월드컵경기장역,22,5500,2
남영역,고려대역,26,12100,1
남영역,공릉역,40,17600,2
남영역,어린이대공원역,36,15400,2
남영역,용마산역,40,17600,2
남영역,자양역,34,15400,2
남영역,하계역,42,18700,2
남영역,남성역,24,8800,2
남영역,암사역,44,19800,2
남영역,몽촌토성역,43,22000,2
남영역,강동구청역,44,19800,2
남영역,송파역,41,20900,2
남영역,석촌역,35,19800,1
남영역,노들역,10,3300,1
남영역,선유도역,17,7700,1
남영역,한성백제역,39,22000,1
남영역,양천향교역,27,14300,1
남영역,흑석역,12,4400,1
남영역,공항시장역,32,17600,1
남태령역,제기동역,36,17600,1
남태령역,동묘앞역,32,15400,1
남태령역,신설동역,34,16500,1
남태령역,외대앞역,42,20900,1
남태령역,남영역,22,9900,1
남태령역,문래역,24,11000,1
남태령역,아현역,38,18700,1
남태령역,한양대역,36,17600,1
남태령역,잠실나루역,28,13200,1
남태령역,양천구청역,30,12100,2
남태령역,신정네거리역,32,13200,2
남태령역,독립문역,36,17600,1
남태령역,무악재역,38,18700,1
남태령역,금호역,32,15400,1
남태령역,옥수역,22,7700,1
남태령역,잠원역,18,5500,2
남태령역,한성대입구역,30,16500,0
남태령역,성신여대입구역,32,17600,0
남태령역,수유역,40,22000,0
남태령역,이촌역,8,4400,0
남태령역,동작역,6,3300,0
남태령역,마장역,38,18700,1
남태령역,애오개역,26,9900,2
남태령역,신금호역,32,15400,1
남태령역,아차산역,36,15400,2
남태령역,영등포시장역,26,11000,2
남태령역,방이역,43,22000,2
남태령역,보문역,36,17600,1
남태령역,창신역,34,16500,1
남태령역,효창공원앞역,20,6600,1
남태령역,광흥창역,24,11000,1
남태령역,월드컵경기장역,34,16500,1
남태령역,고려대역,40,19800,1
남태령역,공릉역,48,24200,1
남태령역,어린이대공원역,28,13200,1
남태령역,용마산역,34,16500,1
남태령역,자양역,24,11000,1
남태령역,하계역,50,25300,1
남태령역,남성역,10,3300,1
남태령역,암사역,38,16500,2
남태령역,몽촌토성역,32,13200,2
남태령역,강동구청역,34,14300,2
남태령역,송파역,34,14300,2
남태령역,석촌역,32,17600,1
남태령역,노들역,14,5500,1
남태령역,선유도역,24,12100,1
남태령역,한성백제역,36,19800,1
남태령역,양천향교역,34,18700,1
남태령역,흑석역,12,4400,1
남태령역,공항시장역,40,22000,1
내방역,제기동역,32,11000,2
내방역,동묘앞역,28,11000,2
내방역,신설동역,34,12100,2
내방역,외대앞역,34,12100,2
내방역,남영역,24,8800,2
내방역,문래역,26,12100,1
내방역,아현역,40,19800,1
내방역,한양대역,26,12100,1
내방역,잠실나루역,26,12100,1
내방역,양천구청역,32,13200,2
내방역,신정네거리역,34,14300,2
내방역,독립문역,32,15400,1
내방역,무악재역,34,16500,1
내방역,금호역,16,6600,1
내방역,옥수역,14,5500,1
내방역,잠원역,8,2200,1
내방역,한성대입구역,32,15400,1
내방역,성신여대입구역,34,16500,1
내방역,수유역,42,20900,1
내방역,이촌역,10,3300,1
내방역,동작역,8,2200,1
내방역,마장역,30,14300,1
내방역,애오개역,32,14300,2
내방역,신금호역,36,17600,1
내방역,아차산역,26,12100,1
내방역,영등포시장역,28,12100,2
내방역,방이역,38,18700,1
내방역,보문역,32,13200,2
내방역,창신역,30,12100,2
내방역,효창공원앞역,22,5500,2
내방역,광흥창역,26,9900,2
내방역,월드컵경기장역,36,15400,2
내방역,고려대역,36,15400,2
내방역,공릉역,38,20900,0
내방역,어린이대공원역,18,9900,0
내방역,용마산역,24,13200,0
내방역,자양역,14,7700,0
내방역,하계역,40,22000,0
내방역,남성역,4,2200,0
내방역,암사역,36,15400,2
내방역,몽촌토성역,31,14300,2
내방역,강동구청역,33,15400,2
내방역,송파역,29,13200,2
내방역,석촌역,23,12100,1
내방역,노들역,15,6600,1
내방역,선유도역,25,13200,1
내방역,한성백제역,27,14300,1
내방역,양천향교역,35,19800,1
내방역,흑석역,13,5500,1
내방역,공항시장역,41,23100,1
노들역,제기동역,28,13200,1
노들역,동묘앞역,24,11000,1
노들역,신설동역,26,12100,1
노들역,외대앞역,34,16500,1
